WS50M,WS50M_Cubed,Power
-0.381534220105512,-0.40579450374399234,-0.4090677930364307
-0.6725439723295242,-0.5253221096115627,-0.5276655777374577
-0.4675143741716974,-0.4438641379392563,-0.4474827179601473
-0.33523721406987356,-0.3842981484164414,-0.38998226907707556
-0.18973233795786756,-0.31204173995310575,-0.3168003429496761
-0.4344450841462416,-0.4295035276995758,-0.4332277029080734
0.0483665502254154,-0.1776665041524058,-0.1844426228427251
0.10127741426614495,-0.14495349859506512,-0.15445552885773775
0.253396148383242,-0.044856921810210296,-0.05576618011179202
0.19387142633742138,-0.085109378486356,-0.09506444083979641
0.00868340219486795,-0.201506457654441,-0.20935805420494055
-0.35507878808514726,-0.39359751019586386,-0.39988989314399903
0.16080213631196555,-0.10686594201176022,-0.11808285309192536
0.107891272271236,-0.14078916671562763,-0.15446572594604935
0.8155740788159933,0.4089379151174302,0.3864374416748675
-0.004544313815314145,-0.20932221319783526,-0.22024504595318797
0.6171583386632578,0.23297223439395184,0.2262276691947487
-1.300860482813187,-0.7025387108290463,-0.7037421226436399
-0.910642860512807,-0.6045224653419798,-0.6069147874218671
-1.4595930749353756,-0.732453878961943,-0.7345259331639992
-0.7056132623549801,-0.5372799891037241,-0.5408496079007314
-0.29555406603932666,-0.3653055846207099,-0.37153093867321324
-0.4609005161666064,-0.4410199001871618,-0.4476985368928379
-0.2690986340189619,-0.35234920196466163,-0.36022602990958913
-0.28894020803423504,-0.36208870819486827,-0.36992074747602854
-0.13682147391713803,-0.2839497931752374,-0.29292339478788476
0.09466355626105391,-0.14910103883649564,-0.1598000879603187
-0.2095739119731407,-0.3223228528346591,-0.3308484576005568
-0.06406903586113474,-0.24369271173145224,-0.25456609225226845
-0.02438588783058787,-0.22092406473425114,-0.2315744568786848
0.07482198224578018,-0.16144324895775708,-0.17290444801670904
-0.40137579412078517,-0.4147918195742982,-0.4207248232966838
-0.8246627064466215,-0.5777395935323719,-0.5792290207995449
-0.42783122614114993,-0.42658940959537195,-0.43108336409766534
-0.6923855463447977,-0.5325350340430123,-0.5366718225037198
-0.6857716883397067,-0.530143492067081,-0.5349544986328929
0.12111898828141868,-0.13240999235272807,-0.1433980379938142
-0.15666304793241176,-0.2946001185579347,-0.304902274913711
1.2587025651571029,0.8697568468745714,0.835159806334719
2.8129591963535323,3.359977258127907,3.2484730378387856
1.6489201874574828,1.359696640095635,1.295182191086339
1.0206036769738198,0.6101202657782459,0.5728810904338608
1.1528808370756438,0.7508203971248433,0.7111161568229206
-0.632860824298977,-0.5105491317956861,-0.5188228037728503
-0.8841874284924421,-0.5964938687196615,-0.6020976251738449
-0.59317767626843,-0.4953072093256558,-0.501455080709221
-0.7783657004109831,-0.5624798221730529,-0.567837881450395
-1.677850389103385,-0.7654197824181667,-0.7678988085656094
-1.0032368725840837,-0.6311750125564044,-0.6369848540795926
-0.2690986340189619,-0.35234920196466163,-0.3602197966671061
0.10127741426614495,-0.14495349859506512,-0.15649640246217722
-0.5138113802073359,-0.4633872213822501,-0.4668697670845717
-0.917256718517898,-0.6065005259529314,-0.6096108617336999
-0.3749203621004204,-0.4027668131063607,-0.4063591336662773
0.41212874050543064,0.06950858400155809,0.06046337750984631
0.08143584025087122,-0.15734588009534073,-0.1655829005823892
-0.9370982925331717,-0.6123654380386956,-0.6165723843163985
-1.1156724586706337,-0.6606159045487364,-0.6637854528756275
-0.6857716883397067,-0.530143492067081,-0.5362522916522771
0.6634553446988957,0.27243248759618705,0.2529499947114435
-0.3616926460902383,-0.39666835025479763,-0.4051074338780559
-0.6262469662938858,-0.5080415748662532,-0.5133922325741669
1.0073759609636377,0.5965278814580021,0.5806175492023259
2.092048673798592,2.0208340125262674,1.980340180720206
1.9862269457171333,1.8523164352800867,1.8006621622552732
2.217711975895325,2.2299381830836786,2.181100958032214
0.18064371032723928,-0.09386356609807381,-0.10954955166550549
0.11450513027632704,-0.13660800927568253,-0.15202474312202505
0.47165346255125123,0.1151007815638671,0.09598173007860246
0.47826732055634225,0.12025958548331954,0.10050487539108298
0.0615942662355975,-0.1695880527610829,-0.1813074871663747
0.0483665502254154,-0.1776665041524058,-0.18951966794658973
0.20709914234760404,-0.07628612466255316,-0.08974480016026527
0.02191111820505063,-0.19362543521907669,-0.2063922434359054
-0.4609005161666064,-0.4410199001871618,-0.44705741221473866
-0.8048211324313479,-0.5712726248984364,-0.5750655491158833
-1.049533878619722,-0.6436776648000081,-0.646433688889648
-0.47412823217678846,-0.44669450138843186,-0.45206941636693015
-1.2148803287470016,-0.6840557591124458,-0.6869308519562273
-0.34185107207496457,-0.3874124431991867,-0.3912116289952945
-0.8577319964720774,-0.5882774771316752,-0.5906264289620201
-1.1289001746808163,-0.6638758682046283,-0.6665474300334273
-0.5667222442480652,-0.4848817844709967,-0.4883045463253329
0.9147819488923608,0.5037671642483071,0.4969353901513888
1.490187595335294,1.1504068851888727,1.1389259513994288
1.761355773544033,1.5165341970555406,1.496467379741122
1.24547484914692,0.8545744470863372,0.8444085958294069
0.8023463628058106,0.39664425374888423,0.3865541072546471
0.842029510836358,0.433770972451939,0.42007652548498725
-0.9767814405637189,-0.623786601373408,-0.6253582617609256
-0.28232635002914397,-0.35885704155858045,-0.35902613849596615
-0.34185107207496457,-0.3874124431991867,-0.38953375384410094
-0.39476193611569416,-0.41180697305546,-0.41213134173598204
-0.771751842405892,-0.5602510064345331,-0.5625886215245722
-0.8511181384669864,-0.5861937818525353,-0.5881020972764052
-0.6262469662938858,-0.5080415748662532,-0.5096145600561478
0.12773284628650972,-0.12819508202426427,-0.13025336146091065
-0.28232635002914397,-0.35885704155858045,-0.3604179272256174
0.2732377223985157,-0.031124364061985543,-0.034178894249472444
-1.228108044757184,-0.6870078760715462,-0.6885012250775049
-1.1685833227113633,-0.6734052754247438,-0.6746201876277842
-0.08391060987640847,-0.25486133900729263,-0.25688913951283704
-0.35507878808514726,-0.39359751019586386,-0.3950870348219995
-0.18973233795786756,-0.31204173995310575,-0.31290012790165633
-0.24925706000368816,-0.3424756679329095,-0.34292011347952583
-0.5865638182633386,-0.4927207825813425,-0.4936918602881513
-1.023078446599357,-0.6365993731213718,-0.6376940862401149
-0.30878178204950874,-0.37169510253105753,-0.37221298162049377
0.0615942662355975,-0.1695880527610829,-0.1718035553636978
-0.3286233560647825,-0.38116930088075696,-0.38253713259352534
-1.8431968392306646,-0.784770166408448,-0.7860832758536305
-1.161969464706272,-0.6718429350638395,-0.67351152548712
-0.40137579412078517,-0.4147918195742982,-0.41789667885834625
-0.33523721406987356,-0.3842981484164414,-0.38563679939471907
0.33937630244942735,0.01580475884192445,0.015332226519683648
1.0999699730349142,0.6934906467145224,0.6894008941128635
2.5087217281193372,2.7528897429823505,2.744466797500122
3.275929256709915,4.409549333868485,4.377560899006368
1.2785441391723766,0.8927009919308194,0.879903283996691
0.7097523507345341,0.31285681827752015,0.30546780869634454
0.6171583386632578,0.23297223439395184,0.22877216483595159
1.2785441391723766,0.8927009919308194,0.8923665737152384
0.49149503656652493,0.13063340290642123,0.1286716650778633
0.74282164075999,0.34232803698576747,0.3376099332358604
0.8221879368210844,0.4151154117426288,0.41314080331425795
1.0602868250043673,0.6514146690345898,0.6464871508571015
1.0139898189687289,0.6033133371465498,0.5950485477977506
1.1594946950807348,0.7580860936603856,0.7520263257279576
0.7825047887905374,0.3783565825631777,0.3714643450300648
0.12111898828141868,-0.13240999235272807,-0.13655795785489863
-0.05745517785604369,-0.23993799405187768,-0.24441182441114254
0.48488117856143387,0.12543711462333743,0.11803195705169867
0.32614858643924527,0.006275916996825997,6.276270266941964e-06
-0.4079896521258768,-0.4177624525652078,-0.4206843137883397
-0.9569398665484452,-0.6181271578763453,-0.6198114607822411
-1.1950387547317278,-0.6795521909152694,-0.6808735499271845
-1.023078446599357,-0.6365993731213718,-0.6373098127821752
-1.1090586006655425,-0.6589701148353133,-0.6598975964033783
-1.4595930749353756,-0.732453878961943,-0.7335182137926676
-0.8312765644517126,-0.5798711195379553,-0.5810755220672836
-0.7651379844008007,-0.5580098768281415,-0.5604877120126572
-1.2413357607673663,-0.6899201001694427,-0.6917701308621551
-1.0032368725840837,-0.6311750125564044,-0.632860406911457
-0.9370982925331717,-0.6123654380386956,-0.6138025450410854
-0.3153956400545998,-0.3748678118605659,-0.37464055910697547
-1.8894938452663028,-0.7894018146619898,-0.7905384354910621
-0.9900091565739013,-0.6275031958155819,-0.6282398845181453
-1.2479496187724575,-0.6913613372016919,-0.6926523632331046
-1.2148803287470016,-0.6840557591124458,-0.6853134312066237
-1.2479496187724575,-0.6913613372016919,-0.6926083626953112
-1.1355140326859072,-0.6654901099920991,-0.6668419975237088
-0.7056132623549801,-0.5372799891037241,-0.5388966491216699
-0.8312765644517126,-0.5798711195379553,-0.5816255074736839
-0.08391060987640847,-0.25486133900729263,-0.2567845149748469
0.46503960454616017,0.10996066894247884,0.10982702350024223
0.11450513027632704,-0.13660800927568253,-0.13534299012398088
0.636999912678531,0.24976646747208356,0.2557545061008168
1.1991778431112823,0.80214806416276,0.8081470417763679
-0.03761360384076996,-0.22857784033525655,-0.229088847979272
0.06820812424068913,-0.16552396187217053,-0.16622393342383
-0.02438588783058787,-0.22092406473425114,-0.2229852717709086
1.0470591089941845,0.6375633881865315,0.6336770268192197
0.2600100063883336,-0.040297019646333525,-0.0422431326172729
1.4438905892996563,1.09197971360168,1.0941809287383455
1.8473359276102184,1.6413946858103174,1.643700467719261
2.092048673798592,2.0208340125262674,2.027005179514411
0.7957325048007196,0.39052802116053464,0.39164650378732735
0.015297260199959584,-0.1975741217595054,-0.1982345890485264
-0.06406903586113474,-0.24369271173145224,-0.24118385006800014
0.27985158040360675,-0.026511542796511973,-0.021789505435553025
-0.837890422456804,-0.5819906369781764,-0.5823760056860532
-0.7849795584160744,-0.5646963579662021,-0.5658807572120835
-1.3140881988233692,-0.705236375107967,-0.706285994694774
-0.771751842405892,-0.5602510064345331,-0.5607932306123651
0.6303860546734399,0.2441488956487845,0.24469688288436656
-0.5799499602582475,-0.49012109213912897,-0.4919765677295745
0.23355457436796884,-0.05843133285866152,-0.0602827742113861
1.4306628732894735,1.0754998459942857,1.0813470299554484
1.4108212992741997,1.0509570352322875,1.0508943163328046
-0.29555406603932666,-0.3653055846207099,-0.36705382148812504
-0.59317767626843,-0.4953072093256558,-0.4972697174008551
-1.7109196791288406,-0.7696562222272804,-0.7708517502131923
-1.1818110387215457,-0.676499154515623,-0.6773128357717371
-1.3934544948844636,-0.7206311523676107,-0.7214374306974767
-0.6064053922786123,-0.5004404074105856,-0.5006509942602179
-0.2690986340189619,-0.35234920196466163,-0.35369679621813
1.1594946950807348,0.7580860936603856,0.755679415783927
1.4108212992741997,1.0509570352322875,1.04844805141265
0.24016843237305988,-0.05392404449387311,-0.053572253486658485
-1.0363061626095396,-0.6401604328963514,-0.6418447386428482
-1.65139495708302,-0.7618928373717166,-0.7628579736682313
-1.1090586006655425,-0.6589701148353133,-0.6595397676613135
-1.2810189087979136,-0.6984201290959897,-0.6992305135392719
-0.9238705765229893,-0.608467018991034,-0.6090755753618458
-0.7915934164211654,-0.5669006477364819,-0.5669336076569779
-1.545573229001561,-0.7465149987475843,-0.7475977834099807
-1.3074743408182783,-0.703892326041151,-0.7047740613062685
-0.7915934164211654,-0.5669006477364819,-0.567166940229741
-1.3207020568284606,-0.7065708919519952,-0.7071751550259184
-0.9833952985688099,-0.6256505127684144,-0.6253275446780429
-0.29555406603932666,-0.3653055846207099,-0.3622060780724182
0.49149503656652493,0.13063340290642123,0.1406125627288457
0.40551488250033957,0.06453516655020099,0.07542305178306848
-0.050841319850952645,-0.23616729887432092,-0.2309632735502547
-0.910642860512807,-0.6045224653419798,-0.6037058350048649
-0.9370982925331717,-0.6123654380386956,-0.6115956040908249
-1.0826031686451776,-0.6522807785534165,-0.6519494492270612
-0.5733361022531562,-0.487508104076514,-0.4858359338294511
-0.533652954222609,-0.47154902601233867,-0.4695499757353926
-0.4476728001564237,-0.4352896660842123,-0.4328846195002687
-0.8841874284924421,-0.5964938687196615,-0.5950211432641852
-0.3153956400545998,-0.3748678118605659,-0.37136464147517784
1.1661085530858257,0.7653740094340985,0.7835351059158896
0.9346235229076345,0.5232953812964558,0.5433976734684419
0.9015542328821786,0.4908532299485402,0.514341976580508
1.4968014533403853,1.1588490140599224,1.186150109268367
0.29969315441888045,-0.012566698036879915,-0.004359876361368071
0.736207782754899,0.33639376469290994,0.34735033934486437
1.13303926306037,0.7291562837222287,0.7432964523900559
1.0999699730349142,0.6934906467145224,0.7062922897746601
-0.011158171820405191,-0.2132057006912963,-0.2063640681412687
-0.33523721406987356,-0.3842981484164414,-0.3805235409510439
-0.7585241263957097,-0.5557563994313772,-0.554053659898325
-0.4675143741716974,-0.4438641379392563,-0.440371503469426
-0.6460885403091595,-0.5155252008558733,-0.512032476783995
-0.8180488484415303,-0.5755960250389249,-0.5715366907142412
-0.8974151445026246,-0.600531505711525,-0.5964859069575681
0.7229800667447163,0.3245853307790089,0.3467578584952368
2.1581872538495044,2.1296589788608125,2.173508708374
3.2957708307251883,4.45806968779667,4.518519468760804
4.446582123611055,7.812905849662003,7.852760097201008
0.0615942662355975,-0.1695880527610829,-0.162232270276698
-0.18311847995277653,-0.30858414945999924,-0.30198467785372735
0.4385841725257954,0.08958645298754624,0.10418724112319204
1.1793362690960085,0.7800166343860411,0.805706110833813
1.3049995711927407,0.9236129614488007,0.9563362261975294
2.3235337039767843,2.413757522091696,2.468165457852346
1.4637321633149294,1.1168771841118823,1.1411781476520586
1.5761677494014796,1.26203230663419,1.2878026007199872
1.3380688612181972,0.9627699022618822,0.9849932520831567
0.881712658866905,0.47163896564736707,0.4886107573092715
0.8354156528312664,0.42753190648738193,0.44496994455841776
0.14096056229669182,-0.11971444546080251,-0.10948694030159882
0.3129208704290626,-0.003181144836106289,0.010705608432819997
-0.5799499602582475,-0.49012109213912897,-0.4831891552656905
-0.4476728001564237,-0.4352896660842123,-0.42644270616566704
-0.40137579412078517,-0.4147918195742982,-0.4060150026372127
-0.7188409783651625,-0.5419743317929083,-0.5367610257928732
-0.7849795584160744,-0.5646963579662021,-0.5600438627793604
0.5840890486378013,0.20537014549211807,0.22770631869378108
1.0999699730349142,0.6934906467145224,0.7219201915476093
1.0139898189687289,0.6033133371465498,0.6300881995563972
1.0338313929840026,0.6237986775610866,0.6513737961860856
1.0536729669992757,0.6444781903714834,0.6753097130811206
1.139653121065461,0.7363555260782655,0.7753161761168416
0.8221879368210844,0.4151154117426288,0.45002809402839605
0.32614858643924527,0.006275916996825997,0.029193677097404187
-0.15666304793241176,-0.2946001185579347,-0.2816092227857673
-0.22941548598841444,-0.3324671901920846,-0.3215367083875291
-0.03099974583567892,-0.22475900912874708,-0.21040454293837366
0.253396148383242,-0.044856921810210296,-0.024267121433887717
0.6171583386632578,0.23297223439395184,0.2599359276829225
0.2137130003526951,-0.07184851311486762,-0.05266442402821584
0.6436137706836219,0.2554035786559722,0.27873205373179905
1.1065838310400051,0.7005798105547367,0.7285682905949046
1.2785441391723766,0.8927009919308194,0.9255990754606312
0.7560493567701727,0.35425686185580235,0.3827328143644641
0.9743066709381814,0.5629215098749476,0.5935792532931461
0.8552572268465402,0.4463109111779184,0.4686597638745528
0.6766830607090784,0.2838834122717979,0.30231630797514913
0.0615942662355975,-0.1695880527610829,-0.1591466285450941
-0.29555406603932666,-0.3653055846207099,-0.3594783830379283
-0.004544313815314145,-0.20932221319783526,-0.20215982284874318
0.00868340219486795,-0.201506457654441,-0.1954416649175996
0.03513883421523272,-0.1856788745117346,-0.1772042973916349
0.5311781845970718,0.16220697426937136,0.17604223968519786
0.5377920426021634,0.1675355263839476,0.18295911260573486
1.2190194171265554,0.8244812988980693,0.852328059688918
0.6502276286887135,0.26106026312295166,0.27961655075856057
0.38567330848506587,0.04972489094444869,0.06578866317930297
-0.06406903586113474,-0.24369271173145224,-0.2335271074183715
-0.8643458544771684,-0.5903492995354567,-0.5865523713586481
-0.6394746823040681,-0.5130436624847257,-0.5068669366916262
-0.07068289386622578,-0.24743148583554525,-0.23481795943635259
-0.1500491899273201,-0.29106552398750357,-0.27959772092602686
-0.30878178204950874,-0.37169510253105753,-0.3635670350361281
-1.1222863166757249,-0.6622511443643411,-0.6609304283289179
-0.8643458544771684,-0.5903492995354567,-0.587956805093198
-0.8775735704873509,-0.5944574614069488,-0.591154080546066
-1.3603852048590075,-0.7143797159976804,-0.7130139731412009
-1.4463653589251932,-0.7301607065852306,-0.7289669158178552
-1.1355140326859072,-0.6654901099920991,-0.6627270557071427
-1.234721902762275,-0.6884689577668944,-0.6862141915528045
-0.33523721406987356,-0.3842981484164414,-0.3751312112000456
-0.22941548598841444,-0.3324671901920846,-0.32240670435820584
-0.4212173681360589,-0.4236612136532435,-0.4160707252724959
-0.050841319850952645,-0.23616729887432092,-0.22359863134544403
0.498108894571616,0.1358484842550722,0.1595797351090648
0.05498040823050645,-0.17363555554699414,-0.15889407710853493
0.20048528434251242,-0.08070640181221575,-0.06394062638990645
-0.011158171820405191,-0.2132057006912963,-0.1984572977517329
0.06820812424068913,-0.16552396187217053,-0.14905114986039503
-0.09713832588659056,-0.262227824947127,-0.24850112201611027
0.5444059006072545,0.17288310902159773,0.1989498501406392
0.842029510836358,0.433770972451939,0.46612567850888537
0.2600100063883336,-0.040297019646333525,-0.020577433065329238
-0.5402668122277003,-0.4742425121698832,-0.4658993752821914
-0.771751842405892,-0.5602510064345331,-0.5546361858699669
-0.8048211324313479,-0.5712726248984364,-0.5656390526318216
-0.4476728001564237,-0.4352896660842123,-0.42579476096567187
-0.6989994043498887,-0.5349138550810596,-0.5284353579011799
-0.3881480781106031,-0.4088078790861917,-0.4013908400173551
-1.0561477366248129,-0.645419930106343,-0.6430197942408633
-0.6460885403091595,-0.5155252008558733,-0.5106705969246055
0.0483665502254154,-0.1776665041524058,-0.1652542289820587
0.13434670429160078,-0.12396324436778935,-0.11230412860010779
1.1859501271010995,0.7873714114092721,0.8120734052956027
1.0206036769738198,0.6101202657782459,0.6357892682156026
-0.011158171820405191,-0.2132057006912963,-0.20408094440719612
-0.5005836641971533,-0.45787789060596784,-0.4533335701013602
-1.0693754526349952,-0.6488719290405309,-0.6473688344095936
-0.9635537245535365,-0.6200249578498744,-0.61843703586157
-0.30878178204950874,-0.37169510253105753,-0.3682348563571565
-0.27571249202405296,-0.3556105507893453,-0.3525688345493818
-0.41460351013096786,-0.4207189059506891,-0.41770068733951626
-0.7651379844008007,-0.5580098768281415,-0.556189088943247
-0.6725439723295242,-0.5253221096115627,-0.5228682632314618
-0.5138113802073359,-0.4633872213822501,-0.45993041207051893
-0.7056132623549801,-0.5372799891037241,-0.5343916584306598
-0.7651379844008007,-0.5580098768281415,-0.5552613294771342
-0.527039096217518,-0.4688420047768857,-0.46649537018611587
-0.6659301143244329,-0.5228922012869732,-0.5213282304197714
-0.7320686943753448,-0.5466183334905731,-0.5452469752924042
-0.771751842405892,-0.5602510064345331,-0.5589015384802344
-0.7519102683906183,-0.5534905403217394,-0.5529081799954904
-0.2558709180087792,-0.34578179445894464,-0.3439234384988397
-0.5799499602582475,-0.49012109213912897,-0.4869075663076554
-0.6527023983142506,-0.5179937808316296,-0.5159379726996957
-0.5733361022531562,-0.487508104076514,-0.4860769813687308
-0.6989994043498887,-0.5349138550810596,-0.5350823705777681
-0.7849795584160744,-0.5646963579662021,-0.5648531878515918
-0.8312765644517126,-0.5798711195379553,-0.5804934241108791
-0.844504280461895,-0.5840981797755361,-0.5839526752741411
-0.837890422456804,-0.5819906369781764,-0.5816683828987184
-0.6989994043498887,-0.5349138550810596,-0.5354566462517234
-0.5204252382124269,-0.4661214145410232,-0.4671914316503426
-0.6460885403091595,-0.5155252008558733,-0.5166902930056109
-0.7783657004109831,-0.5624798221730529,-0.5635410147577526
-0.8643458544771684,-0.5903492995354567,-0.5916741409261204
-0.4476728001564237,-0.4352896660842123,-0.4377175277652564
-0.39476193611569416,-0.41180697305546,-0.41393418722504405
-0.917256718517898,-0.6065005259529314,-0.60878868434695
-0.24925706000368816,-0.3424756679329095,-0.34690789023504354
0.028524976210141675,-0.1896603641106533,-0.19624316090569072
0.02191111820505063,-0.19362543521907669,-0.20363629722425397
0.05498040823050645,-0.17363555554699414,-0.18859560710220888
-0.1632769059375028,-0.29811924446789834,-0.3120539103285975
0.22032685835778615,-0.06739353324665799,-0.0867979717516812
-0.02438588783058787,-0.22092406473425114,-0.2360074009469619
-0.8908012864975332,-0.5985185388470199,-0.6041856999787613
-0.42783122614114993,-0.42658940959537195,-0.43318146911954314
-0.5865638182633386,-0.4927207825813425,-0.4965135691171409
-0.3286233560647825,-0.38116930088075696,-0.3853958842276162
0.11450513027632704,-0.13660800927568253,-0.14259917898182253
-0.14343533192222907,-0.287515426834105,-0.2924531726471737
-0.2095739119731407,-0.3223228528346591,-0.32705478008610084
-0.41460351013096786,-0.4207189059506891,-0.4245539370452088
-0.6064053922786123,-0.5004404074105856,-0.5035016640205718
-0.6725439723295242,-0.5253221096115627,-0.5284978601429599
-0.7122271203600712,-0.5396334700335066,-0.542551701261678
-1.0098507305891746,-0.6329942140950613,-0.6340628306774148
-0.6659301143244329,-0.5228922012869732,-0.5259645986699488
-0.7386825523804359,-0.5489215412738382,-0.5521761641596558
-0.5071975222022442,-0.46063939137806514,-0.4646362861349396
-0.5997915342735209,-0.49788040629456976,-0.5032236818469955
-1.2016526127368192,-0.681063477912133,-0.6839529441513013
-0.9370982925331717,-0.6123654380386956,-0.6159896845859577
-0.5865638182633386,-0.4927207825813425,-0.4975477298427858
-1.8299691232204822,-0.7833859813691705,-0.7851398512023848
-1.3603852048590075,-0.7143797159976804,-0.7159254084203623
-0.9040290025077156,-0.602532803235678,-0.6059265308481072
-0.6196331082887947,-0.5055209577739262,-0.5094948591859769
