WS50M_Cubed,WS50M,WS50M_RollMean3,PRECTOTCORR,WS50M_Lag1,Power
-0.14495349859506512,0.10127741426614495,-0.37012520775694213,-0.4380722803933098,-0.3746886623570695,-0.13459098074241946
0.2218733235114654,0.6039306226530751,0.12288551566729985,-0.4380722803933098,0.10152272832427653,0.2360970121695905
-0.12396324436778935,0.13434670429160078,0.31081534588347065,-0.4380722803933098,0.6041903073768085,-0.11601419987060191
-0.3391545476614219,-0.24264320199859712,0.1839016943089137,-0.4380722803933098,0.1345929637882588,-0.33606446803609763
-0.4147918195742982,-0.40137579412078517,-0.18707667183209992,-0.4380722803933098,-0.24240772050114048,-0.4143677392678965
-0.5228922012869732,-0.6659301143244329,-0.482394976457512,-0.4380722803933098,-0.40114485072825545,-0.5230347354697129
-0.482242099400076,-0.5601083862429739,-0.5995460394494111,-0.4380722803933098,-0.6657067344401146,-0.48197387404145664
-0.39359751019586386,-0.35507878808514726,-0.582461509429759,-0.4368773084195388,-0.559881980955371,-0.39310417057084535
-0.4742425121698832,-0.5402668122277003,-0.5360892136621324,-0.43448736447199676,-0.35484652107868053,-0.4743156142115474
-0.5105491317956861,-0.632860824298977,-0.5629363322644428,-0.4380722803933098,-0.5400398396769817,-0.5110562974126229
-0.674957337267838,-1.1751971807164543,-0.8655765783268484,-0.4380722803933098,-0.6326364989761324,-0.6758920836492348
-0.6942142308452978,-1.2611773347826398,-1.1316071172042856,-0.4380722803933098,-1.1749883605854432,-0.6957901790276657
-0.4742425121698832,-0.5402668122277003,-1.0974380571649818,-0.4380722803933098,-1.2609709727917975,-0.47701486246842983
-0.14495349859506512,0.10127741426614495,-0.6263931580517212,-0.3926633453900107,-0.5400398396769817,-0.14766427245285782
-0.2511543502866587,-0.07729675187131742,-0.1895173189777649,-0.3926633453900107,0.10152272832427653,-0.2522205562024779
-0.085109378486356,0.19387142633742138,0.08139451419100166,-0.3341097186752302,-0.0770565431812286,-0.0850983590436535
-0.47958901494125084,-0.5534945282378828,-0.16022955322978943,-0.4380722803933098,0.19411938762342698,-0.48142604291400315
-0.4177624525652078,-0.4079896521258768,-0.2822619105130178,-0.4380722803933098,-0.5532679338625747,-0.42003259738371357
-0.3189110577179347,-0.20296005396804967,-0.4287007392528917,-0.4380722803933098,-0.40775889782105235,-0.3215017754960623
-0.41180697305546,-0.39476193611569416,-0.37012520775694213,-0.4380722803933098,-0.2027234379443613,-0.4133682394082828
-0.39051221915149403,-0.3484649300800562,-0.34815938344596087,-0.4380722803933098,-0.3945308036354591,-0.3914690252640502
-0.287515426834105,-0.14343533192222907,-0.32619355913498027,-0.4380722803933098,-0.3482324739858842,-0.28772439022077173
-0.38116930088075696,-0.3286233560647825,-0.30178708767833473,-0.4380722803933098,-0.1431970141091931,-0.3825450926815907
-0.25855248591994845,-0.09052446788149951,-0.20660184899741688,-0.4380722803933098,-0.32839033270749457,-0.2600128315790716
-0.43816175420964737,-0.4542866581615147,-0.32131226484365105,-0.4380722803933098,-0.09028463736682127,-0.4403660981102793
-0.41180697305546,-0.39476193611569416,-0.3457187363002966,-0.4380722803933098,-0.45405722747062727,-0.4129596200517905
-0.4088078790861917,-0.3881480781106031,-0.4555478578552022,-0.4380722803933098,-0.3945308036354591,-0.41063658339223086
-0.4410199001871618,-0.4609005161666064,-0.45798850500086646,-0.4380722803933098,-0.3879167565426628,-0.4440461105463669
-0.12819508202426427,0.12773284628650972,-0.2651773804933664,-0.4380722803933098,-0.4606712745634242,-0.13420838129914184
-0.1776665041524058,0.0483665502254154,-0.10409466887950483,-0.4380722803933098,0.12797891669546246,-0.18355692339640917
-0.39051221915149403,-0.3484649300800562,-0.06260366740320729,-0.4380722803933098,0.04861035158190468,-0.3953228865251446
-0.39051221915149403,-0.3484649300800562,-0.23833026189105597,-0.42731753262937056,-0.3482324739858842,-0.394270845790074
-0.5580098768281415,-0.7651379844008007,-0.5385298608077973,-0.4320974205244547,-0.3482324739858842,-0.561039721709782
-0.39359751019586386,-0.35507878808514726,-0.5409705079534622,-0.4380722803933098,-0.7649174408320617,-0.3973941848044808
-0.34907296116202824,-0.26248477601387027,-0.5092420950598219,-0.4380722803933098,-0.35484652107868053,-0.35260375926970244
-0.4324036018883554,-0.4410589421513326,-0.38965038492225906,-0.4380722803933098,-0.26224986177952947,-0.4342938139077583
-0.5489215412738382,-0.7386825523804359,-0.5312079193708037,-0.4380722803933098,-0.44082913328503465,-0.5509638306729966
-0.34578179445894464,-0.2558709180087792,-0.5287672722251388,-0.4380722803933098,-0.7384612524608758,-0.34973054662638814
-0.23993799405187768,-0.05745517785604369,-0.3872097377765941,-0.4380722803933098,-0.25563581468673313,-0.24352268052805276
-0.3874124431991867,-0.34185107207496457,-0.2407709090367209,-0.4380722803933098,-0.05721440190283902,-0.3914194580380994
-0.36208870819486827,-0.28894020803423504,-0.25297414476504365,-0.4380722803933098,-0.34161842689308725,-0.36732062973261936
-0.0982148448806539,0.17402985232214765,-0.1675514946667843,-0.4380722803933098,-0.28870605015071543,-0.1072629777583681
-0.15323182136242072,0.08804969825596227,-0.00890943019858762,-0.4380722803933098,0.17427724634503738,-0.15997278887487806
-0.31204173995310575,-0.18973233795786756,0.02770027698638134,-0.4380722803933098,0.08829463413868327,-0.31638719977373464
-0.11116582820528888,0.1541882783068745,0.020378335549387807,-0.4380722803933098,-0.18949534375876864,-0.11909526599610354
-0.22475900912874708,-0.03099974583567892,-0.023553313072574685,-0.43090244855068366,0.15443510506664837,-0.23275549035012486
-0.34578179445894464,-0.2558709180087792,-0.04795978452922022,-0.4249275886818285,-0.03075821353165309,-0.3517744761366776
-0.41180697305546,-0.39476193611569416,-0.2505334976193794,-0.3161851390686648,-0.25563581468673313,-0.41902274181631327
-0.2946001185579347,-0.15666304793241176,-0.2969057933870055,0.44381703624971014,-0.3945308036354591,-0.300723330158994
-0.40579450374399234,-0.381534220105512,-0.3432780891546323,-0.2409019047210899,-0.15642510829478637,-0.4090677930364307
-0.5253221096115627,-0.6725439723295242,-0.44578526927254436,-0.4380722803933098,-0.38130270944986644,-0.5276655777374577
-0.4438641379392563,-0.4675143741716974,-0.5604956851187791,-0.4380722803933098,-0.6723207815329113,-0.4474827179601473
-0.3842981484164414,-0.33523721406987356,-0.5434111550991272,-0.4380722803933098,-0.46728532165622055,-0.38998226907707556
-0.31204173995310575,-0.18973233795786756,-0.3652439134656135,-0.4380722803933098,-0.3350043798002909,-0.3168003429496761
-0.4295035276995758,-0.4344450841462416,-0.35304067773729075,-0.4380722803933098,-0.18949534375876864,-0.4332277029080734
-0.1776665041524058,0.0483665502254154,-0.21148314328874546,-0.4380722803933098,-0.4342150861922383,-0.1844426228427251
-0.14495349859506512,0.10127741426614495,-0.10409466887950548,-0.4380722803933098,0.04861035158190468,-0.15445552885773775
-0.044856921810210296,0.253396148383242,0.14973263426960903,-0.4380722803933098,0.10152272832427653,-0.05576618011179202
-0.085109378486356,0.19387142633742138,0.20342687147423,-0.4380722803933098,0.25364581145859516,-0.09506444083979641
-0.201506457654441,0.00868340219486795,0.169257811434926,-0.4380722803933098,0.19411938762342698,-0.20935805420494055
-0.39359751019586386,-0.35507878808514726,-0.055281725966214404,-0.4380722803933098,0.008926069025125502,-0.39988989314399903
-0.10686594201176022,0.16080213631196555,-0.06748496169453717,-0.4380722803933098,-0.35484652107868053,-0.11808285309192536
-0.14078916671562763,0.107891272271236,-0.030875254509568215,-0.4380722803933098,0.1610491521594447,-0.15446572594604935
0.4089379151174302,0.8155740788159933,0.4011192902730599,-0.4380722803933098,0.10813677541707287,0.3864374416748675
-0.20932221319783526,-0.004544313815314145,0.34010311163144474,0.15941370649220504,0.8158398143462959,-0.22024504595318797
0.23297223439395184,0.6171583386632578,0.5280329418476162,1.0066488358958652,-0.004302025160467167,0.2262276691947487
-0.7025387108290463,-1.300860482813187,-0.25297414476504365,0.21677236123321453,0.6174184015624018,-0.7037421226436399
-0.6045224653419798,-0.910642860512807,-0.587342803721088,1.4153292509255573,-1.3006552553485762,-0.6069147874218671
-0.732453878961943,-1.4595930749353756,-1.3537060074597616,0.006457293849513271,-0.9104264768735844,-0.7345259331639992
-0.5372799891037241,-0.7056132623549801,-1.1340477643499507,-0.4380722803933098,-1.4593923855756918,-0.5408496079007314
-0.3653055846207099,-0.29555406603932666,-0.9070675798031462,-0.40222312118017894,-0.7053910169968935,-0.37153093867321324
-0.4410199001871618,-0.4609005161666064,-0.5385298608077973,-0.42731753262937056,-0.2953200972435123,-0.4476985368928379
-0.35234920196466163,-0.2690986340189619,-0.37744714919393696,-0.4380722803933098,-0.4606712745634242,-0.36022602990958913
-0.36208870819486827,-0.28894020803423504,-0.375006502048272,-0.4380722803933098,-0.2688639088723264,-0.36992074747602854
-0.2839497931752374,-0.13682147391713803,-0.255414791910708,-0.4380722803933098,-0.28870605015071543,-0.29292339478788476
-0.14910103883649564,0.09466355626105391,-0.12117919889915685,-0.4380722803933098,-0.1365829670163968,-0.1598000879603187
-0.3223228528346591,-0.2095739119731407,-0.09189143315118271,-0.4380722803933098,0.09490868123148019,-0.3308484576005568
-0.24369271173145224,-0.06406903586113474,-0.06504431454887223,-0.4380722803933098,-0.20933748503715763,-0.25456609225226845
-0.22092406473425114,-0.02438588783058787,-0.10897596317083408,-0.4380722803933098,-0.06382844899563535,-0.2315744568786848
-0.16144324895775708,0.07482198224578018,-0.004028135907258382,-0.4380722803933098,-0.024144166438856755,-0.17290444801670904
-0.4147918195742982,-0.40137579412078517,-0.12850114033615037,0.11041985556759282,0.07506653995309061,-0.4207248232966838
-0.5777395935323719,-0.8246627064466215,-0.4238194449615631,2.6258358603556107,-0.40114485072825545,-0.5792290207995449
-0.42658940959537195,-0.42783122614114993,-0.6093086280320696,-0.39027340144246864,-0.8244438646672302,-0.43108336409766534
-0.5325350340430123,-0.6923855463447977,-0.7166971024413102,-0.4380722803933098,-0.42760103909944136,-0.5366718225037198
-0.530143492067081,-0.6857716883397067,-0.6654435123823546,-0.4380722803933098,-0.6921629228113007,-0.5349544986328929
-0.13240999235272807,0.12111898828141868,-0.4628697992921957,-0.4380722803933098,-0.6855488757185043,-0.1433980379938142
-0.2946001185579347,-0.15666304793241176,-0.2651773804933664,-0.3962482613113238,0.12136486960266613,-0.304902274913711
0.8697568468745714,1.2587025651571029,0.4523728803320153,0.030356733324933834,-0.15642510829478637,0.835159806334719
3.359977258127907,2.8129591963535323,1.4457162686174923,-0.3472544103867115,1.2589809695636598,3.2484730378387856
1.359696640095635,1.6489201874574828,2.1120129393839178,-0.4380722803933098,2.8132820363708317,1.295182191086339
0.6101202657782459,1.0206036769738198,2.0241496421399927,-0.1966879416915618,1.6492097480386516,0.5728810904338608
0.7508203971248433,1.1528808370756438,1.4115472085781882,-0.42851250460314155,1.0208752742229863,0.7111161568229206
-0.5105491317956861,-0.632860824298977,0.5695239433239144,-0.43568233644576776,1.153156216078916,-0.5188228037728503
-0.5964938687196615,-0.8841874284924421,-0.13338243462747962,-0.4368773084195388,-0.6326364989761324,-0.6020976251738449
-0.4953072093256558,-0.59317767626843,-0.7777132810829247,-0.43448736447199676,-0.8839702885023984,-0.501455080709221
-0.5624798221730529,-0.7783657004109831,-0.8314075182875447,-0.43448736447199676,-0.5929522164193536,-0.567837881450395
-0.7654197824181667,-1.677850389103385,-1.1242851757672925,-0.4249275886818285,-0.7781455350176547,-0.7678988085656094
-0.6311750125564044,-1.0032368725840837,-1.2756052987984956,-0.03297678128493072,-1.6776559396379755,-0.6369848540795926
-0.35234920196466163,-0.2690986340189619,-1.0876754685823242,0.4641315598038176,-1.003023136172735,-0.3602197966671061
-0.14495349859506512,0.10127741426614495,-0.43114138639855665,-0.366373961967048,-0.2688639088723264,-0.15649640246217722
-0.4633872213822501,-0.5138113802073359,-0.2505334976193794,-0.39744323328509484,0.10152272832427653,-0.4668697670845717
-0.6065005259529314,-0.917256718517898,-0.48971691789450617,-0.3938583173637817,-0.5135836513057961,-0.6096108617336999
-0.4027668131063607,-0.3749203621004204,-0.6654435123823546,-0.4368773084195388,-0.9170405239663807,-0.4063591336662773
0.06950858400155809,0.41212874050543064,-0.323752911989316,-0.4380722803933098,-0.3746886623570695,0.06046337750984631
-0.15734588009534073,0.08143584025087122,0.04478480700603335,-0.4380722803933098,0.4123829416857107,-0.1655829005823892
-0.6123654380386956,-0.9370982925331717,-0.16267020037545438,-0.38549351354738454,0.08168058704588695,-0.6165723843163985
-0.6606159045487364,-1.1156724586706337,-0.7264596910239687,-0.3615940740719639,-0.9368826652447703,-0.6637854528756275
-0.530143492067081,-0.6857716883397067,-1.009574759921058,-0.3699588778883611,-1.1154619367502752,-0.5362522916522771
0.27243248759618705,0.6634553446988957,-0.4189381506702339,-0.4297074765769126,-0.6855488757185043,0.2529499947114435
-0.39666835025479763,-0.3616926460902383,-0.1407043760644738,-0.4297074765769126,0.6637167312119767,-0.4051074338780559
-0.5080415748662532,-0.6262469662938858,-0.11873855175349254,-0.31260022314735164,-0.36146056817147687,-0.5133922325741669
0.5965278814580021,1.0073759609636377,0.008175099821064388,-0.15486392260957577,-0.6260224518833358,0.5806175492023259
2.0208340125262674,2.092048673798592,0.9136551908626176,-0.1321594551079262,1.0076471800373936,1.980340180720206
1.8523164352800867,1.9862269457171333,1.8777108134001197,-0.4380722803933098,2.0923509032560155,1.8006621622552732
2.2299381830836786,2.217711975895325,2.3243492410567343,-0.4380722803933098,1.9865261497712716,2.181100958032214
-0.09386356609807381,0.18064371032723928,1.6190022159596753,-0.4297074765769126,2.2180177980191487,-0.10954955166550549
-0.13660800927568253,0.11450513027632704,0.9282990737366046,-0.42731753262937056,0.1808912934378343,-0.15202474312202505
0.1151007815638671,0.47165346255125123,0.28396822728116017,-0.4368773084195388,0.1147508225098692,0.09598173007860246
0.12025958548331954,0.47826732055634225,0.3937973488360651,-0.4368773084195388,0.47190936552087887,0.10050487539108298
-0.1695880527610829,0.0615942662355975,0.3742721716707488,-0.404613065127721,0.4785234126136752,-0.1813074871663747
-0.1776665041524058,0.0483665502254154,0.21807075434821707,-0.3675689339408191,0.06183844576749735,-0.18951966794658973
-0.07628612466255316,0.20709914234760404,0.11800422137596997,-0.24687676458994504,0.04861035158190468,-0.08974480016026527
-0.19362543521907669,0.02191111820505063,0.10336033850198291,0.36255894203328015,0.20734748180902024,-0.2063922434359054
-0.4410199001871618,-0.4609005161666064,-0.08456949171418918,0.6469622717907851,0.02215416321071876,-0.44705741221473866
-0.5712726248984364,-0.8048211324313479,-0.45798850500086713,1.2169639032795663,-0.4606712745634242,-0.5750655491158833
-0.6436776648000081,-1.049533878619722,-0.8533733425985263,0.9469002372073135,-0.8046017233888406,-0.646433688889648
-0.44669450138843186,-0.47412823217678846,-0.8582546368898551,-0.3938583173637817,-1.0493214658223102,-0.45206941636693015
-0.6840557591124458,-1.2148803287470016,-1.009574759921058,-0.1512790066882627,-0.4738993687490169,-0.6869308519562273
-0.3874124431991867,-0.34185107207496457,-0.7484255153349496,0.5023706629644906,-1.2146726431422221,-0.3912116289952945
-0.5882774771316752,-0.8577319964720774,-0.8899830497834943,2.0641990326832267,-0.34161842689308725,-0.5906264289620201
-0.6638758682046283,-1.1289001746808163,-0.8582546368898551,0.26098632426274254,-0.8575141001312124,-0.6665474300334273
-0.4848817844709967,-0.5667222442480652,-0.9412366398424503,-0.15008403471449164,-1.128690030935868,-0.4883045463253329
0.5037671642483071,0.9147819488923608,-0.2871432048043477,-0.09631029589479533,-0.5664960280481676,0.4969353901513888
1.1504068851888727,1.490187595335294,0.6793530648788193,0.8740069468072809,0.9150505207382427,1.1389259513994288
1.5165341970555406,1.761355773544033,1.538460860152745,-0.11662481944890282,1.4904726178115362,1.496467379741122
0.8545744470863372,1.24547484914692,1.6604932174359734,-0.43568233644576776,1.7616485486161917,0.8444085958294069
0.39664425374888423,0.8023463628058106,1.406665914286859,-0.42373261670805745,1.2457528753780664,0.3865541072546471
0.433770972451939,0.842029510836358,1.0674159610394849,-0.2648013441965105,0.8026117201607026,0.42007652548498725
-0.623786601373408,-0.9767814405637189,0.24735852009619186,0.277715931895537,0.8422960027174818,-0.6253582617609256
-0.35885704155858045,-0.28232635002914397,-0.15290761179279658,6.297984735753985,-0.9765669478015492,-0.35902613849596615
-0.3874124431991867,-0.34185107207496457,-0.589783450866753,0.9134410219417248,-0.2820920030579191,-0.38953375384410094
-0.41180697305546,-0.39476193611569416,-0.375006502048272,0.23947682873486403,-0.34161842689308725,-0.41213134173598204
-0.5602510064345331,-0.771751842405892,-0.5556143908274492,1.127341005246739,-0.3945308036354591,-0.5625886215245722
-0.5861937818525353,-0.8511181384669864,-0.7435442210436207,1.0221834715548885,-0.7715314879248584,-0.5881020972764052
-0.5080415748662532,-0.6262469662938858,-0.8289668711418804,-0.2779460359079918,-0.8509000530384162,-0.5096145600561478
-0.12819508202426427,0.12773284628650972,-0.4970388593314997,-0.2397069327473189,-0.6260224518833358,-0.13025336146091065
-0.35885704155858045,-0.28232635002914397,-0.287143204804347,0.16538856636106017,0.12797891669546246,-0.3604179272256174
-0.031124364061985543,0.2732377223985157,0.04478480700603335,-0.21461252129812725,-0.2820920030579191,-0.034178894249472444
-0.6870078760715462,-1.228108044757184,-0.4555478578552022,0.34463436242671464,0.27348795273698473,-0.6885012250775049
-0.6734052754247438,-1.1685833227113633,-0.7825945753742536,0.5967734488924019,-1.227900737327815,-0.6746201876277842
-0.25486133900729263,-0.08391060987640847,-0.9143895212401398,0.04828131293149932,-1.168374313492647,-0.25688913951283704
-0.39359751019586386,-0.35507878808514726,-0.5922240980124176,-0.4368773084195388,-0.08367059027402494,-0.3950870348219995
-0.31204173995310575,-0.18973233795786756,-0.23100832045406242,-0.43448736447199676,-0.35484652107868053,-0.31290012790165633
-0.3424756679329095,-0.24925706000368816,-0.2920244990956763,0.7616795812728039,-0.18949534375876864,-0.34292011347952583
-0.4927207825813425,-0.5865638182633386,-0.3774471491939357,1.8204247500339361,-0.24902176759393682,-0.4936918602881513
-0.6365993731213718,-1.023078446599357,-0.6849686895476712,0.5597293177054999,-0.5863381693265569,-0.6376940862401149
-0.37169510253105753,-0.30878178204950874,-0.706934513858652,-0.11901476339644489,-1.0228652774511244,-0.37221298162049377
-0.1695880527610829,0.0615942662355975,-0.46775109358352496,-0.2241722970882955,-0.308548191429105,-0.1718035553636978
-0.38116930088075696,-0.3286233560647825,-0.21148314328874546,-0.009077341809510156,0.06183844576749735,-0.38253713259352534
-0.784770166408448,-1.8431968392306646,-0.7777132810829244,-0.02461197746853353,-0.32839033270749457,-0.7860832758536305
-0.6718429350638395,-1.161969464706272,-1.229233003030869,-0.02102706154722041,-1.8430071169578874,-0.67351152548712
-0.4147918195742982,-0.40137579412078517,-1.2560801216331787,0.5131254107284299,-1.1617602663998503,-0.41789667885834625
-0.3842981484164414,-0.33523721406987356,-0.6996125724216582,2.2972185675685775,-0.40114485072825545,-0.38563679939471907
0.01580475884192445,0.33937630244942735,-0.1455856703558024,1.201429267620543,-0.3350043798002909,0.015332226519683648
0.6934906467145224,1.0999699730349142,0.4084412317100528,-0.163228726425973,0.3396284236649493,0.6894008941128635
2.7528897429823505,2.5087217281193372,1.4579195043458149,-0.26360637222273947,1.1002438393365441,2.744466797500122
4.409549333868485,3.275929256709915,2.5415668370208806,-0.3699588778883611,2.5090358701021933,4.377560899006368
0.8927009919308194,1.2785441391723766,2.6074643099538246,-0.43568233644576776,3.2762653328665845,0.879903283996691
0.31285681827752015,0.7097523507345341,1.9436082863330628,-0.4368773084195388,1.2788231108420494,0.30546780869634454
0.23297223439395184,0.6171583386632578,0.9624681337759087,0.7772142169318274,0.7100150608615522,0.22877216483595159
0.8927009919308194,1.2785441391723766,0.9624681337759087,0.1271494632003873,0.6174184015624018,0.8923665737152384
0.13063340290642123,0.49149503656652493,0.8819267779689784,-0.41178289697034715,1.2788231108420494,0.1286716650778633
0.34232803698576747,0.74282164075999,0.9282990737366046,0.09488521990856945,0.4917515067992685,0.3376099332358604
0.4151154117426288,0.8221879368210844,0.7598944206857495,-0.4261225606555995,0.7430852963255344,0.41314080331425795
0.6514146690345898,1.0602868250043673,0.9697900752129028,-0.40700300907526304,0.8224538614390923,0.6464871508571015
0.6033133371465498,1.0139898189687289,1.06985660818515,-0.43448736447199676,1.0605595567797654,0.5950485477977506
0.7580860936603856,1.1594946950807348,1.1943296126140426,-0.4380722803933098,1.01426122713019,0.7520263257279576
0.3783565825631777,0.7825047887905374,1.0918224324961305,-0.41656278486543125,1.1597702631717124,0.3714643450300648
-0.13240999235272807,0.12111898828141868,0.7623350678314145,-0.35083932630802467,0.7827695788823137,-0.13655795785489863
-0.23993799405187768,-0.05745517785604369,0.3132559930291349,-0.052096332865267214,0.12136486960266613,-0.24441182441114254
0.12543711462333743,0.48488117856143387,0.20342687147423,-0.31021027919980965,-0.05721440190283902,0.11803195705169867
0.006275916996825997,0.32614858643924527,0.2790869329898309,-0.4380722803933098,0.48513745970647215,6.276270266941964e-06
-0.4177624525652078,-0.4079896521258768,0.14973263426960903,-0.4177577568392023,0.3264003294793566,-0.4206843137883397
-0.6181271578763453,-0.9569398665484452,-0.38232844348526557,0.26457124018405564,-0.40775889782105235,-0.6198114607822411
-0.6795521909152694,-1.1950387547317278,-0.9436772869881149,2.2326900809849417,-0.9567248065231595,-0.6808735499271845
-0.6365993731213718,-1.023078446599357,-1.1706574715349192,1.4248890267157255,-1.1948305018638326,-0.6373098127821752
-0.6589701148353133,-1.1090586006655425,-1.2267923558852039,-0.3711538498621321,-1.0228652774511244,-0.6598975964033783
-0.732453878961943,-1.4595930749353756,-1.3244182417117865,0.1271494632003873,-1.1088478896574785,-0.7335182137926676
